author,cluster,k,pca_dims,silhouette,calinski_harabasz,davies_bouldin
"Hernández López de Munaín, Cristina",7,7,2,0.660570230942813,70.88121194462994,0.39174594197817614
"Suñé, Carlos",7,7,2,0.660570230942813,70.88121194462994,0.39174594197817614
"Castanys, Santiago",3,7,2,0.660570230942813,70.88121194462994,0.39174594197817614
"Matesanz del Barrio, Fuencisla",4,7,2,0.660570230942813,70.88121194462994,0.39174594197817614
"Alcina, Antonio",4,7,2,0.660570230942813,70.88121194462994,0.39174594197817614
"González Pacanowska, Dolores",2,7,2,0.660570230942813,70.88121194462994,0.39174594197817614
"Ruiz Pérez, Luis Miguel",2,7,2,0.660570230942813,70.88121194462994,0.39174594197817614
"Navarro Carretero, Miguel",3,7,2,0.660570230942813,70.88121194462994,0.39174594197817614
"Estévez García, Antonio Manuel",3,7,2,0.660570230942813,70.88121194462994,0.39174594197817614
"Acosta Herrera, Marialbert",4,7,2,0.660570230942813,70.88121194462994,0.39174594197817614
"Vidal Romero, Antonio",2,7,2,0.660570230942813,70.88121194462994,0.39174594197817614
"López Giménez, Juan F.",5,7,2,0.660570230942813,70.88121194462994,0.39174594197817614
"Oliver Pozo, Francisco Javier",5,7,2,0.660570230942813,70.88121194462994,0.39174594197817614
"Gómez Díaz, Elena",5,7,2,0.660570230942813,70.88121194462994,0.39174594197817614
"Zubiaur, Mercedes",7,7,2,0.660570230942813,70.88121194462994,0.39174594197817614
"Sánchez Luque, Francisco José",5,7,2,0.660570230942813,70.88121194462994,0.39174594197817614
"Sancho López, Jaime",7,7,2,0.660570230942813,70.88121194462994,0.39174594197817614
"Berzal Herranz, Alfredo",5,7,2,0.660570230942813,70.88121194462994,0.39174594197817614
"Gómez Castilla, Jordi",5,7,2,0.660570230942813,70.88121194462994,0.39174594197817614
"Ortiz Fernández, Lourdes",4,7,2,0.660570230942813,70.88121194462994,0.39174594197817614
"Márquez Ortiz, Ana María",4,7,2,0.660570230942813,70.88121194462994,0.39174594197817614
"Sánchez Navarro, Macarena",8,8,5,0.709651108032322,56.43616493038718,0.3466571085302993
"López López, Manuel Carlos",6,8,5,0.709651108032322,56.43616493038718,0.3466571085302993
"Thomas, María del Carmen",6,8,5,0.709651108032322,56.43616493038718,0.3466571085302993
"González Rey, Elena",3,8,5,0.709651108032322,56.43616493038718,0.3466571085302993
"Delgado Mora, Mario",3,8,5,0.709651108032322,56.43616493038718,0.3466571085302993
"Pérez Victoria, José María",8,8,5,0.709651108032322,56.43616493038718,0.3466571085302993
"Morales Sánchez, Juan Carlos",8,8,5,0.709651108032322,56.43616493038718,0.3466571085302993
"Martín Ibáñez, Javier",5,8,5,0.709651108032322,56.43616493038718,0.3466571085302993
"Hernández López de Munaín, Cristina",7,8,5,0.709651108032322,56.43616493038718,0.3466571085302993
"Suñé, Carlos",7,8,5,0.709651108032322,56.43616493038718,0.3466571085302993
"Castanys, Santiago",8,8,5,0.709651108032322,56.43616493038718,0.3466571085302993
"Matesanz del Barrio, Fuencisla",4,8,5,0.709651108032322,56.43616493038718,0.3466571085302993
"Alcina, Antonio",4,8,5,0.709651108032322,56.43616493038718,0.3466571085302993
