author,cluster,k,pca_dims,silhouette,calinski_harabasz,davies_bouldin
"González Pacanowska, Dolores",2,9,5,0.7330511789990557,68.40187908646168,0.26178551266646416
"Ruiz Pérez, Luis Miguel",2,9,5,0.7330511789990557,68.40187908646168,0.26178551266646416
"Navarro Carretero, Miguel",2,9,5,0.7330511789990557,68.40187908646168,0.26178551266646416
"Estévez García, Antonio Manuel",2,9,5,0.7330511789990557,68.40187908646168,0.26178551266646416
"Acosta Herrera, Marialbert",6,9,5,0.7330511789990557,68.40187908646168,0.26178551266646416
"Vidal Romero, Antonio",2,9,5,0.7330511789990557,68.40187908646168,0.26178551266646416
"López Giménez, Juan F.",1,9,5,0.7330511789990557,68.40187908646168,0.26178551266646416
"Oliver Pozo, Francisco Javier",1,9,5,0.7330511789990557,68.40187908646168,0.26178551266646416
"Gómez Díaz, Elena",1,9,5,0.7330511789990557,68.40187908646168,0.26178551266646416
"Zubiaur, Mercedes",3,9,5,0.7330511789990557,68.40187908646168,0.26178551266646416
"Sánchez Luque, Francisco José",1,9,5,0.7330511789990557,68.40187908646168,0.26178551266646416
"Sancho López, Jaime",3,9,5,0.7330511789990557,68.40187908646168,0.26178551266646416
"Berzal Herranz, Alfredo",1,9,5,0.7330511789990557,68.40187908646168,0.26178551266646416
"Gómez Castilla, Jordi",1,9,5,0.7330511789990557,68.40187908646168,0.26178551266646416
"Ortiz Fernández, Lourdes",6,9,5,0.7330511789990557,68.40187908646168,0.26178551266646416
"Márquez Ortiz, Ana María",6,9,5,0.7330511789990557,68.40187908646168,0.26178551266646416
"Sánchez Navarro, Macarena",1,10,5,0.7069196459629061,75.2097876393274,0.3169948607923465
"López López, Manuel Carlos",7,10,5,0.7069196459629061,75.2097876393274,0.3169948607923465
"Thomas, María del Carmen",7,10,5,0.7069196459629061,75.2097876393274,0.3169948607923465
"González Rey, Elena",8,10,5,0.7069196459629061,75.2097876393274,0.3169948607923465
"Martín Ibáñez, Javier",6,10,5,0.7069196459629061,75.2097876393274,0.3169948607923465
"Delgado Mora, Mario",8,10,5,0.7069196459629061,75.2097876393274,0.3169948607923465
"Pérez Victoria, José María",1,10,5,0.7069196459629061,75.2097876393274,0.3169948607923465
"Morales Sánchez, Juan Carlos",1,10,5,0.7069196459629061,75.2097876393274,0.3169948607923465
"Hernández López de Munaín, Cristina",4,10,5,0.7069196459629061,75.2097876393274,0.3169948607923465
"Suñé, Carlos",4,10,5,0.7069196459629061,75.2097876393274,0.3169948607923465
"Castanys, Santiago",0,10,5,0.7069196459629061,75.2097876393274,0.3169948607923465
"Matesanz del Barrio, Fuencisla",5,10,5,0.7069196459629061,75.2097876393274,0.3169948607923465
"Alcina, Antonio",5,10,5,0.7069196459629061,75.2097876393274,0.3169948607923465
"González Pacanowska, Dolores",2,10,5,0.7069196459629061,75.2097876393274,0.3169948607923465
"Ruiz Pérez, Luis Miguel",2,10,5,0.7069196459629061,75.2097876393274,0.3169948607923465
"Navarro Carretero, Miguel",2,10,5,0.7069196459629061,75.2097876393274,0.3169948607923465
"Estévez García, Antonio Manuel",2,10,5,0.7069196459629061,75.2097876393274,0.3169948607923465
"Acosta Herrera, Marialbert",6,10,5,0.7069196459629061,75.2097876393274,0.3169948607923465
"Vidal Romero, Antonio",2,10,5,0.7069196459629061,75.2097876393274,0.3169948607923465
"López Giménez, Juan F.",1,10,5,0.7069196459629061,75.2097876393274,0.3169948607923465
"Oliver Pozo, Francisco Javier",1,10,5,0.7069196459629061,75.2097876393274,0.3169948607923465
"Gómez Díaz, Elena",1,10,5,0.7069196459629061,75.2097876393274,0.3169948607923465
"Zubiaur, Mercedes",3,10,5,0.7069196459629061,75.2097876393274,0.3169948607923465
"Sánchez Luque, Francisco José",1,10,5,0.7069196459629061,75.2097876393274,0.3169948607923465
"Sancho López, Jaime",3,10,5,0.7069196459629061,75.2097876393274,0.3169948607923465
"Berzal Herranz, Alfredo",1,10,5,0.7069196459629061,75.2097876393274,0.3169948607923465
"Gómez Castilla, Jordi",1,10,5,0.7069196459629061,75.2097876393274,0.3169948607923465
"Ortiz Fernández, Lourdes",9,10,5,0.7069196459629061,75.2097876393274,0.3169948607923465
"Márquez Ortiz, Ana María",9,10,5,0.7069196459629061,75.2097876393274,0.3169948607923465
"Sánchez Navarro, Macarena",3,11,10,0.7290371026173331,32.32720884812419,0.39707259644695275
"López López, Manuel Carlos",9,11,10,0.7290371026173331,32.32720884812419,0.39707259644695275
"Thomas, María del Carmen",9,11,10,0.7290371026173331,32.32720884812419,0.39707259644695275
"González Rey, Elena",4,11,10,0.7290371026173331,32.32720884812419,0.39707259644695275
"Martín Ibáñez, Javier",1,11,10,0.7290371026173331,32.32720884812419,0.39707259644695275
"Delgado Mora, Mario",4,11,10,0.7290371026173331,32.32720884812419,0.39707259644695275
"Pérez Victoria, José María",0,11,10,0.7290371026173331,32.32720884812419,0.39707259644695275
"Morales Sánchez, Juan Carlos",3,11,10,0.7290371026173331,32.32720884812419,0.39707259644695275
"Hernández López de Munaín, Cristina",6,11,10,0.7290371026173331,32.32720884812419,0.39707259644695275
"Suñé, Carlos",6,11,10,0.7290371026173331,32.32720884812419,0.39707259644695275
"Castanys, Santiago",0,11,10,0.7290371026173331,32.32720884812419,0.39707259644695275
"Matesanz del Barrio, Fuencisla",8,11,10,0.7290371026173331,32.32720884812419,0.39707259644695275
"Alcina, Antonio",8,11,10,0.7290371026173331,32.32720884812419,0.39707259644695275
"González Pacanowska, Dolores",2,11,10,0.7290371026173331,32.32720884812419,0.39707259644695275
"Ruiz Pérez, Luis Miguel",2,11,10,0.7290371026173331,32.32720884812419,0.39707259644695275
"Navarro Carretero, Miguel",2,11,10,0.7290371026173331,32.32720884812419,0.39707259644695275
"Estévez García, Antonio Manuel",2,11,10,0.7290371026173331,32.32720884812419,0.39707259644695275
"Acosta Herrera, Marialbert",1,11,10,0.7290371026173331,32.32720884812419,0.39707259644695275
"Vidal Romero, Antonio",2,11,10,0.7290371026173331,32.32720884812419,0.39707259644695275
"López Giménez, Juan F.",3,11,10,0.7290371026173331,32.32720884812419,0.39707259644695275
"Oliver Pozo, Francisco Javier",3,11,10,0.7290371026173331,32.32720884812419,0.39707259644695275
"Gómez Díaz, Elena",10,11,10,0.7290371026173331,32.32720884812419,0.39707259644695275
"Zubiaur, Mercedes",5,11,10,0.7290371026173331,32.32720884812419,0.39707259644695275
"Sánchez Luque, Francisco José",7,11,10,0.7290371026173331,32.32720884812419,0.39707259644695275
"Sancho López, Jaime",5,11,10,0.7290371026173331,32.32720884812419,0.39707259644695275
"Berzal Herranz, Alfredo",7,11,10,0.7290371026173331,32.32720884812419,0.39707259644695275
"Gómez Castilla, Jordi",10,11,10,0.7290371026173331,32.32720884812419,0.39707259644695275
"Ortiz Fernández, Lourdes",1,11,10,0.7290371026173331,32.32720884812419,0.39707259644695275
"Márquez Ortiz, Ana María",1,11,10,0.7290371026173331,32.32720884812419,0.39707259644695275
"Sánchez Navarro, Macarena",3,12,10,0.6975858306156839,39.67041056457919,0.29717582743626886
"López López, Manuel Carlos",9,12,10,0.6975858306156839,39.67041056457919,0.29717582743626886
"Thomas, María del Carmen",9,12,10,0.6975858306156839,39.67041056457919,0.29717582743626886
"González Rey, Elena",4,12,10,0.6975858306156839,39.67041056457919,0.29717582743626886
"Martín Ibáñez, Javier",1,12,10,0.6975858306156839,39.67041056457919,0.29717582743626886
"Delgado Mora, Mario",4,12,10,0.6975858306156839,39.67041056457919,0.29717582743626886
"Pérez Victoria, José María",0,12,10,0.6975858306156839,39.67041056457919,0.29717582743626886
