author,cluster,k,pca_dims,silhouette,calinski_harabasz,davies_bouldin
"González Rey, Elena",1,8,2,0.6734625622452839,114.61843198925598,0.4198564452333472
"Delgado Mora, Mario",1,8,2,0.6734625622452839,114.61843198925598,0.4198564452333472
"Pérez Victoria, José María",0,8,2,0.6734625622452839,114.61843198925598,0.4198564452333472
"Morales Sánchez, Juan Carlos",3,8,2,0.6734625622452839,114.61843198925598,0.4198564452333472
"Martín Ibáñez, Javier",2,8,2,0.6734625622452839,114.61843198925598,0.4198564452333472
"Hernández López de Munaín, Cristina",4,8,2,0.6734625622452839,114.61843198925598,0.4198564452333472
"Suñé, Carlos",4,8,2,0.6734625622452839,114.61843198925598,0.4198564452333472
"Castanys, Santiago",0,8,2,0.6734625622452839,114.61843198925598,0.4198564452333472
"Matesanz del Barrio, Fuencisla",2,8,2,0.6734625622452839,114.61843198925598,0.4198564452333472
"Alcina, Antonio",2,8,2,0.6734625622452839,114.61843198925598,0.4198564452333472
"González Pacanowska, Dolores",5,8,2,0.6734625622452839,114.61843198925598,0.4198564452333472
"Ruiz Pérez, Luis Miguel",5,8,2,0.6734625622452839,114.61843198925598,0.4198564452333472
"Navarro Carretero, Miguel",5,8,2,0.6734625622452839,114.61843198925598,0.4198564452333472
"Estévez García, Antonio Manuel",0,8,2,0.6734625622452839,114.61843198925598,0.4198564452333472
"Acosta Herrera, Marialbert",7,8,2,0.6734625622452839,114.61843198925598,0.4198564452333472
"Vidal Romero, Antonio",5,8,2,0.6734625622452839,114.61843198925598,0.4198564452333472
"López Giménez, Juan F.",3,8,2,0.6734625622452839,114.61843198925598,0.4198564452333472
"Oliver Pozo, Francisco Javier",3,8,2,0.6734625622452839,114.61843198925598,0.4198564452333472
"Gómez Díaz, Elena",3,8,2,0.6734625622452839,114.61843198925598,0.4198564452333472
"Zubiaur, Mercedes",4,8,2,0.6734625622452839,114.61843198925598,0.4198564452333472
"Sánchez Luque, Francisco José",3,8,2,0.6734625622452839,114.61843198925598,0.4198564452333472
"Sancho López, Jaime",4,8,2,0.6734625622452839,114.61843198925598,0.4198564452333472
"Berzal Herranz, Alfredo",3,8,2,0.6734625622452839,114.61843198925598,0.4198564452333472
"Gómez Castilla, Jordi",3,8,2,0.6734625622452839,114.61843198925598,0.4198564452333472
"Ortiz Fernández, Lourdes",7,8,2,0.6734625622452839,114.61843198925598,0.4198564452333472
"Márquez Ortiz, Ana María",7,8,2,0.6734625622452839,114.61843198925598,0.4198564452333472
"Sánchez Navarro, Macarena",1,9,5,0.7240181774603739,87.89235571053943,0.35148928421801306
"López López, Manuel Carlos",7,9,5,0.7240181774603739,87.89235571053943,0.35148928421801306
"Thomas, María del Carmen",7,9,5,0.7240181774603739,87.89235571053943,0.35148928421801306
"González Rey, Elena",4,9,5,0.7240181774603739,87.89235571053943,0.35148928421801306
"Delgado Mora, Mario",4,9,5,0.7240181774603739,87.89235571053943,0.35148928421801306
"Pérez Victoria, José María",0,9,5,0.7240181774603739,87.89235571053943,0.35148928421801306
"Morales Sánchez, Juan Carlos",1,9,5,0.7240181774603739,87.89235571053943,0.35148928421801306
"Martín Ibáñez, Javier",3,9,5,0.7240181774603739,87.89235571053943,0.35148928421801306
"Hernández López de Munaín, Cristina",6,9,5,0.7240181774603739,87.89235571053943,0.35148928421801306
"Suñé, Carlos",6,9,5,0.7240181774603739,87.89235571053943,0.35148928421801306
"Castanys, Santiago",0,9,5,0.7240181774603739,87.89235571053943,0.35148928421801306
"Matesanz del Barrio, Fuencisla",8,9,5,0.7240181774603739,87.89235571053943,0.35148928421801306
"Alcina, Antonio",8,9,5,0.7240181774603739,87.89235571053943,0.35148928421801306
